rayon,year,value
Şamaxı rayonu,2020,8250.0
Şamaxı rayonu,2021,28084.0
Şamaxı rayonu,2022,21359.0
Şamaxı rayonu,2023,24563.0
Şamaxı rayonu,2024,44933.0
Gəncə-Daşkəsən iqtisadi rayonu,2006,63550.0
Gəncə-Daşkəsən iqtisadi rayonu,2007,7659.0
Gəncə-Daşkəsən iqtisadi rayonu,2008,18165.0
Gəncə-Daşkəsən iqtisadi rayonu,2009,18425.0
Gəncə-Daşkəsən iqtisadi rayonu,2010,18301.0
Gəncə-Daşkəsən iqtisadi rayonu,2011,48175.0
Gəncə-Daşkəsən iqtisadi rayonu,2012,41925.0
Gəncə-Daşkəsən iqtisadi rayonu,2013,43751.0
Gəncə-Daşkəsən iqtisadi rayonu,2014,57218.0
Gəncə-Daşkəsən iqtisadi rayonu,2015,96051.0
Gəncə-Daşkəsən iqtisadi rayonu,2016,46113.0
Gəncə-Daşkəsən iqtisadi rayonu,2017,51507.0
Gəncə-Daşkəsən iqtisadi rayonu,2018,65114.0
Gəncə-Daşkəsən iqtisadi rayonu,2019,73936.0
Gəncə-Daşkəsən iqtisadi rayonu,2020,22380.0
Gəncə-Daşkəsən iqtisadi rayonu,2021,55597.0
Gəncə-Daşkəsən iqtisadi rayonu,2022,71310.0
Gəncə-Daşkəsən iqtisadi rayonu,2023,121153.0
Gəncə-Daşkəsən iqtisadi rayonu,2024,145716.0
Gəncə  şəhəri,2006,7111.0
Gəncə  şəhəri,2007,6734.0
Gəncə  şəhəri,2008,8615.0
Gəncə  şəhəri,2009,9860.0
Gəncə  şəhəri,2010,7533.0
Gəncə  şəhəri,2011,9419.0
Gəncə  şəhəri,2012,14242.0
Gəncə  şəhəri,2013,10855.0
Gəncə  şəhəri,2014,8645.0
Gəncə  şəhəri,2015,11939.0
Gəncə  şəhəri,2016,12848.0
Gəncə  şəhəri,2017,19672.0
Gəncə  şəhəri,2018,14824.0
Gəncə  şəhəri,2019,13392.0
Gəncə  şəhəri,2020,6953.0
Gəncə  şəhəri,2021,13509.0
Gəncə  şəhəri,2022,17640.0
Gəncə  şəhəri,2023,27227.0
Gəncə  şəhəri,2024,30246.0
Naftalan  şəhəri,2006,55599.0
Naftalan  şəhəri,2008,8620.0
Naftalan  şəhəri,2009,5560.0
Naftalan  şəhəri,2010,5943.0
Naftalan  şəhəri,2011,37706.0
Naftalan  şəhəri,2012,26776.0
Naftalan  şəhəri,2013,31395.0
Naftalan  şəhəri,2014,47238.0
Naftalan  şəhəri,2015,79284.0
Naftalan  şəhəri,2016,30384.0
Naftalan  şəhəri,2017,28696.0
Naftalan  şəhəri,2018,47436.0
Naftalan  şəhəri,2019,57110.0
Naftalan  şəhəri,2020,15153.0
Naftalan  şəhəri,2021,40090.0
Naftalan  şəhəri,2022,48879.0
Naftalan  şəhəri,2023,78037.0
Naftalan  şəhəri,2024,101323.0
Daşkəsən rayonu,2012,35.0
Daşkəsən rayonu,2013,46.0
Daşkəsən rayonu,2014,79.0
Daşkəsən rayonu,2015,51.0
Daşkəsən rayonu,2016,28.0
Daşkəsən rayonu,2017,61.0
Daşkəsən rayonu,2018,23.0
Daşkəsən rayonu,2019,5.0
