file,title,indicator,year,value
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Malta,2021,42.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Malta,2022,111.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Malta,2023,251.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Malta,2024,327.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2008,123.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2009,196.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2010,155.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2011,183.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2012,158.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2013,250.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2014,264.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2015,255.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2016,338.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2017,949.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2018,1127.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2019,1465.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2020,310.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2021,363.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2022,1330.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2023,1739.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Mərakeş,2024,3310.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2008,541.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2009,407.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2010,559.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2011,663.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2012,955.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2013,963.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2014,786.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2015,928.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2016,1409.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2017,2148.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2018,3711.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2019,5775.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2020,1134.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2021,1169.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2022,3954.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2023,7382.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Misir,2024,8651.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2008,1705.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2009,4289.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2010,3645.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2011,3753.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2012,4375.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2013,4448.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2014,5843.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2015,5183.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2016,3735.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2017,3628.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2018,3574.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2019,3403.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2020,868.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2021,656.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2022,2950.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2023,4372.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Moldova,2024,4887.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2008,2180.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2009,2595.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2010,2689.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2011,3026.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2012,3970.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2013,4036.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2014,4425.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2015,4714.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2016,3764.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2017,4703.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2018,5892.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2019,6104.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2020,1143.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2021,1741.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2022,3807.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2023,4798.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Niderland,2024,6097.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2008,209.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2009,218.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2010,223.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2011,178.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2012,263.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2013,249.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2014,250.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2015,283.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2016,354.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2017,243.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2018,350.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2019,783.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2020,224.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2021,246.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2022,596.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2023,715.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Nigeriya,2024,1381.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2008,2300.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2009,1921.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2010,2054.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2011,1874.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2012,1981.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2013,2024.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2014,2056.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2015,1932.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2016,1937.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2017,2054.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2018,2364.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2019,2658.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2020,447.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2021,507.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2022,1435.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2023,1698.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Norveç,2024,2054.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Oman,2019,18229.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Oman,2020,2431.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Oman,2021,910.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Oman,2022,18527.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Oman,2023,17046.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Oman,2024,24144.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2008,8107.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2009,7067.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2010,11879.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2011,14513.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2012,18417.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2013,18627.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2014,19336.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2015,15185.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2016,16093.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2017,18795.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2018,18306.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2019,23507.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2020,5283.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2021,4213.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2022,26301.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2023,39655.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Özbəkistan,2024,46391.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2008,2738.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2009,5416.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2010,1949.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2011,1743.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2012,1675.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2013,1767.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2014,1817.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2015,2193.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2016,3998.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2017,17579.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2018,41307.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2019,46602.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2020,7773.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2021,2948.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2022,51691.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2023,55148.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Pakistan,2024,80919.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2008,1830.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2009,1699.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2010,2455.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2011,2224.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2012,3168.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2013,3716.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2014,4209.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2015,3473.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2016,3014.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2017,4683.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2018,5049.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2019,6617.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2020,664.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2021,723.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2022,4125.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2023,7505.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Polşa,2024,10284.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2008,867.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2009,976.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2010,948.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2011,414.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2012,512.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2013,773.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2014,735.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2015,983.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2016,872.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2017,990.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2018,1324.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2019,1768.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2020,166.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2021,597.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2022,906.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2023,1487.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Portuqaliya,2024,2739.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2008,89.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2009,131.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2010,83.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2011,123.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2012,470.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2013,309.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2014,292.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2015,599.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2016,3323.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2017,7896.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2018,12461.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2019,10472.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Qatar,2020,1567.0
